uuid,speed,timestamp,weekday
Device_2,14.55,2017-07-28 09:02:00,Friday
Device_2,14.12,2017-07-28 09:02:00,Friday
Device_2,11.03,2017-07-28 09:02:00,Friday
Device_2,17.110001,2017-07-28 09:03:00,Friday
Device_2,17.08,2017-07-28 09:03:00,Friday
Device_2,17.32,2017-07-28 09:03:00,Friday
Device_2,17.23,2017-07-28 09:03:00,Friday
Device_2,13.61,2017-07-28 09:03:00,Friday
Device_2,14.94,2017-07-28 09:03:00,Friday
Device_2,15.48,2017-07-28 09:03:00,Friday
Device_2,15.49,2017-07-28 09:03:00,Friday
Device_2,16.780001,2017-07-28 09:03:00,Friday
Device_2,17.120001,2017-07-28 09:03:00,Friday
Device_2,17.4,2017-07-28 09:03:00,Friday
Device_2,16.16,2017-07-28 09:03:00,Friday
Device_2,16.99,2017-07-28 09:04:00,Friday
Device_2,17.309999,2017-07-28 09:04:00,Friday
Device_2,17.27,2017-07-28 09:04:00,Friday
Device_2,15.97,2017-07-28 09:04:00,Friday
Device_2,16.58,2017-07-28 09:04:00,Friday
Device_2,15.03,2017-07-28 09:04:00,Friday
Device_2,10.59,2017-07-28 09:04:00,Friday
Device_2,8.16,2017-07-28 09:04:00,Friday
Device_2,12.28,2017-07-28 09:04:00,Friday
Device_2,14.86,2017-07-28 09:04:00,Friday
Device_2,16.59,2017-07-28 09:04:00,Friday
Device_2,16.959999,2017-07-28 09:04:00,Friday
Device_2,5.48,2017-07-28 09:05:00,Friday
Device_2,10.08,2017-07-28 09:05:00,Friday
Device_2,12.65,2017-07-28 09:05:00,Friday
Device_2,14.98,2017-07-28 09:05:00,Friday
Device_2,14.26,2017-07-28 09:36:00,Friday
Device_2,14.47,2017-07-28 09:36:00,Friday
Device_2,13.98,2017-07-28 09:36:00,Friday
Device_2,12.43,2017-07-28 09:36:00,Friday
Device_2,6.92,2017-07-28 09:36:00,Friday
Device_2,5.59,2017-07-28 09:36:00,Friday
Device_2,9.2,2017-07-28 09:36:00,Friday
Device_2,7.58,2017-07-28 09:37:00,Friday
Device_2,11.2,2017-07-28 09:37:00,Friday
Device_2,13.1,2017-07-28 09:37:00,Friday
Device_2,15.59,2017-07-28 09:37:00,Friday
Device_2,13.86,2017-07-28 09:37:00,Friday
Device_2,15.27,2017-07-28 09:38:00,Friday
Device_2,15.44,2017-07-28 09:38:00,Friday
Device_2,14.24,2017-07-28 09:38:00,Friday
Device_2,12.4,2017-07-28 09:38:00,Friday
Device_2,8.21,2017-07-28 09:38:00,Friday
Device_2,11.05,2017-07-28 09:38:00,Friday
Device_2,12.8,2017-07-28 09:38:00,Friday
Device_2,9.86,2017-07-28 09:38:00,Friday
Device_2,9.68,2017-07-28 09:39:00,Friday
Device_2,2.04,2017-07-28 09:39:00,Friday
Device_2,11.15,2017-07-28 09:39:00,Friday
Device_2,13.55,2017-07-28 09:39:00,Friday
Device_2,13.49,2017-07-28 09:39:00,Friday
Device_2,3.06,2017-07-28 09:40:00,Friday
Device_2,7.03,2017-07-28 09:40:00,Friday
Device_2,10.53,2017-07-28 09:40:00,Friday
Device_2,12.23,2017-07-28 09:40:00,Friday
Device_2,13.12,2017-07-28 09:40:00,Friday
Device_2,12.77,2017-07-28 09:40:00,Friday
Device_2,10.83,2017-07-28 09:40:00,Friday
Device_2,11.47,2017-07-28 09:40:00,Friday
Device_2,6.51,2017-07-28 09:41:00,Friday
Device_2,4.49,2017-07-28 09:41:00,Friday
Device_2,4.47,2017-07-28 09:41:00,Friday
Device_2,4.11,2017-07-28 09:41:00,Friday
Device_2,4.26,2017-07-28 09:41:00,Friday
Device_2,11.3,2017-07-28 09:41:00,Friday
Device_2,12.37,2017-07-28 09:41:00,Friday
Device_2,12.45,2017-07-28 09:41:00,Friday
Device_2,11.02,2017-07-28 09:41:00,Friday
Device_2,11.78,2017-07-28 09:41:00,Friday
Device_2,11.04,2017-07-28 09:41:00,Friday
Device_2,7.47,2017-07-28 09:41:00,Friday
Device_2,3.48,2017-07-28 09:42:00,Friday
Device_2,3.67,2017-07-28 09:42:00,Friday
Device_2,3.7,2017-07-28 09:42:00,Friday
Device_2,2.8,2017-07-28 09:42:00,Friday
Device_2,1.11,2017-07-28 09:42:00,Friday
Device_2,5.57,2017-07-28 09:42:00,Friday
Device_2,4.02,2017-07-28 09:42:00,Friday
Device_2,1.44,2017-07-28 09:43:00,Friday
Device_2,1.42,2017-07-28 09:44:00,Friday
Device_2,1.69,2017-07-28 09:44:00,Friday
Device_2,0.2,2017-07-28 09:46:00,Friday
Device_2,0.35,2017-07-28 09:47:00,Friday
Device_2,1.28,2017-07-28 16:05:00,Friday
Device_2,1.29,2017-07-28 16:05:00,Friday
Device_2,5.78,2017-07-28 16:05:00,Friday
Device_2,5.78,2017-07-28 16:05:00,Friday
Device_2,1.38,2017-07-28 16:06:00,Friday
Device_2,1.37,2017-07-28 16:06:00,Friday
Device_2,1.29,2017-07-28 16:07:00,Friday
Device_2,1.26,2017-07-28 16:07:00,Friday
Device_2,1.24,2017-07-28 16:07:00,Friday
Device_2,1.35,2017-07-28 16:08:00,Friday
Device_2,1.28,2017-07-28 16:08:00,Friday
Device_2,1.34,2017-07-28 16:08:00,Friday
Device_2,1.38,2017-07-28 16:09:00,Friday
Device_2,1.41,2017-07-28 16:09:00,Friday
Device_2,1.4,2017-07-28 16:09:00,Friday
Device_2,1.17,2017-07-28 16:10:00,Friday
Device_2,1.24,2017-07-28 16:10:00,Friday
Device_2,1.23,2017-07-28 16:10:00,Friday
Device_2,1.24,2017-07-28 16:11:00,Friday
Device_2,1.21,2017-07-28 16:11:00,Friday
Device_2,1.28,2017-07-28 16:11:00,Friday
Device_2,1.21,2017-07-28 16:12:00,Friday
Device_2,1.12,2017-07-28 16:12:00,Friday
Device_2,1.46,2017-07-28 16:12:00,Friday
Device_2,1.3,2017-07-28 16:13:00,Friday
Device_2,1.22,2017-07-28 16:13:00,Friday
Device_2,1.52,2017-07-28 16:14:00,Friday
Device_2,1.33,2017-07-28 16:14:00,Friday
Device_2,1.28,2017-07-28 16:15:00,Friday
Device_2,1.33,2017-07-28 16:15:00,Friday
Device_2,1.34,2017-07-28 16:15:00,Friday
Device_2,1,2017-07-28 16:16:00,Friday
Device_2,1.3,2017-07-28 16:16:00,Friday
Device_2,1.43,2017-07-28 16:16:00,Friday
Device_2,1.1,2017-07-28 16:17:00,Friday
Device_2,1.16,2017-07-28 16:17:00,Friday
Device_2,1.34,2017-07-28 16:17:00,Friday
Device_2,0.99,2017-07-28 16:18:00,Friday
Device_2,1.14,2017-07-28 16:19:00,Friday
Device_2,1,2017-07-28 16:20:00,Friday
Device_2,1.44,2017-07-28 16:20:00,Friday
Device_2,1.62,2017-07-28 16:20:00,Friday
Device_2,0.8,2017-07-28 16:21:00,Friday
Device_2,1.66,2017-07-28 16:22:00,Friday
Device_2,1.45,2017-07-28 16:22:00,Friday
Device_2,1.57,2017-07-28 16:22:00,Friday
Device_2,11.21,2017-07-28 17:51:00,Friday
Device_2,9.37,2017-07-28 17:51:00,Friday
Device_2,6.56,2017-07-28 17:51:00,Friday
Device_2,10.34,2017-07-28 17:52:00,Friday
Device_2,9.53,2017-07-28 17:52:00,Friday
Device_2,9.47,2017-07-28 17:52:00,Friday
Device_2,6.4,2017-07-28 17:52:00,Friday
Device_2,0,2017-07-28 17:52:00,Friday
Device_2,6.36,2017-07-28 17:52:00,Friday
Device_2,9.48,2017-07-28 17:52:00,Friday
Device_2,8.03,2017-07-28 17:53:00,Friday
Device_2,8.21,2017-07-28 17:53:00,Friday
Device_2,8.05,2017-07-28 17:53:00,Friday
Device_2,8.22,2017-07-28 17:53:00,Friday
Device_2,8.81,2017-07-28 17:53:00,Friday
Device_2,8.37,2017-07-28 17:53:00,Friday
Device_2,8.64,2017-07-28 17:53:00,Friday
Device_2,9.27,2017-07-28 17:53:00,Friday
Device_2,9.41,2017-07-28 17:54:00,Friday
Device_2,8.9,2017-07-28 17:54:00,Friday
Device_2,7.1,2017-07-28 17:54:00,Friday
Device_2,7.92,2017-07-28 17:54:00,Friday
Device_2,8.23,2017-07-28 17:54:00,Friday
Device_2,8.73,2017-07-28 17:54:00,Friday
Device_2,8.56,2017-07-28 17:54:00,Friday
Device_2,8.22,2017-07-28 17:54:00,Friday
Device_2,7.77,2017-07-28 17:54:00,Friday
Device_2,10,2017-07-28 17:55:00,Friday
Device_2,9.38,2017-07-28 17:55:00,Friday
Device_2,9.04,2017-07-28 17:55:00,Friday
Device_2,8.42,2017-07-28 17:55:00,Friday
Device_2,7.76,2017-07-28 17:55:00,Friday
Device_2,9.48,2017-07-28 17:55:00,Friday
Device_2,9.55,2017-07-28 17:55:00,Friday
Device_2,9.24,2017-07-28 17:55:00,Friday
Device_2,9.3,2017-07-28 17:55:00,Friday
Device_2,8.4,2017-07-28 17:56:00,Friday
Device_2,8.58,2017-07-28 17:56:00,Friday
Device_2,8.79,2017-07-28 17:56:00,Friday
Device_2,8.32,2017-07-28 17:56:00,Friday
Device_2,8.57,2017-07-28 17:56:00,Friday
Device_2,8.3,2017-07-28 17:56:00,Friday
Device_2,6.37,2017-07-28 17:56:00,Friday
Device_2,8.25,2017-07-28 17:56:00,Friday
Device_2,11.2,2017-07-28 17:56:00,Friday
Device_2,10.65,2017-07-28 17:56:00,Friday
Device_2,9.8,2017-07-28 17:57:00,Friday
Device_2,8.96,2017-07-28 17:57:00,Friday
Device_2,8.94,2017-07-28 17:57:00,Friday
Device_2,9.07,2017-07-28 17:57:00,Friday
Device_2,8.31,2017-07-28 17:57:00,Friday
Device_2,6.55,2017-07-28 17:57:00,Friday
Device_2,6.42,2017-07-28 17:57:00,Friday
Device_2,6.38,2017-07-28 17:57:00,Friday
Device_2,6.88,2017-07-28 17:57:00,Friday
Device_2,7.85,2017-07-28 17:58:00,Friday
Device_2,7.8,2017-07-28 17:58:00,Friday
Device_2,8.21,2017-07-28 17:58:00,Friday
Device_2,7.56,2017-07-28 17:58:00,Friday
Device_2,7.91,2017-07-28 17:58:00,Friday
Device_2,8.83,2017-07-28 17:58:00,Friday
Device_2,9.23,2017-07-28 17:58:00,Friday
Device_2,9.4,2017-07-28 17:58:00,Friday
Device_2,9.03,2017-07-28 17:58:00,Friday
Device_2,9.26,2017-07-28 17:58:00,Friday
Device_2,8.41,2017-07-28 17:59:00,Friday
Device_2,7.83,2017-07-28 17:59:00,Friday
Device_2,8.32,2017-07-28 17:59:00,Friday
Device_2,7.87,2017-07-28 17:59:00,Friday
Device_2,8.05,2017-07-28 17:59:00,Friday
Device_2,7.75,2017-07-28 17:59:00,Friday
Device_2,7.49,2017-07-28 17:59:00,Friday
Device_2,8.02,2017-07-28 17:59:00,Friday
Device_2,8.01,2017-07-28 17:59:00,Friday
Device_2,6.93,2017-07-28 18:00:00,Friday
Device_2,5.84,2017-07-28 18:00:00,Friday
Device_2,6.07,2017-07-28 18:00:00,Friday
Device_2,6.32,2017-07-28 18:00:00,Friday
Device_2,7.21,2017-07-28 18:00:00,Friday
Device_2,7.19,2017-07-28 18:00:00,Friday
Device_2,7.8,2017-07-28 18:00:00,Friday
Device_2,7.68,2017-07-28 18:00:00,Friday
Device_2,6.82,2017-07-28 18:00:00,Friday
Device_2,8.2,2017-07-28 18:00:00,Friday
Device_2,4.18,2017-07-28 18:01:00,Friday
Device_2,1.15,2017-07-28 18:01:00,Friday
Device_2,3.89,2017-07-28 18:01:00,Friday
Device_2,5.8,2017-07-28 18:01:00,Friday
Device_2,8.02,2017-07-28 18:01:00,Friday
Device_2,7.98,2017-07-28 18:01:00,Friday
Device_2,4.01,2017-07-28 18:02:00,Friday
Device_2,2.33,2017-07-28 18:02:00,Friday
Device_2,0.57,2017-07-28 18:02:00,Friday
Device_2,4.21,2017-07-28 18:02:00,Friday
Device_2,4.99,2017-07-28 18:02:00,Friday
Device_2,2.15,2017-07-28 18:03:00,Friday
Device_2,2.83,2017-07-28 18:03:00,Friday
Device_2,3.47,2017-07-28 19:25:00,Friday
Device_2,2.9,2017-07-28 19:25:00,Friday
Device_2,3.65,2017-07-28 19:25:00,Friday
Device_2,4.87,2017-07-28 19:25:00,Friday
Device_2,5.35,2017-07-28 19:25:00,Friday
Device_2,6.07,2017-07-28 19:25:00,Friday
Device_2,4.1,2017-07-28 19:26:00,Friday
Device_2,4.1,2017-07-28 19:26:00,Friday
Device_2,4.59,2017-07-28 19:26:00,Friday
Device_2,3.98,2017-07-28 19:26:00,Friday
Device_2,5.63,2017-07-28 19:26:00,Friday
Device_2,6.41,2017-07-28 19:26:00,Friday
Device_2,6.66,2017-07-28 19:26:00,Friday
Device_2,6.9,2017-07-28 19:26:00,Friday
Device_2,6.45,2017-07-28 19:26:00,Friday
Device_2,5.93,2017-07-28 19:26:00,Friday
Device_2,5.21,2017-07-28 19:26:00,Friday
Device_2,7.14,2017-07-28 19:27:00,Friday
Device_2,7.06,2017-07-28 19:27:00,Friday
Device_2,7.16,2017-07-28 19:27:00,Friday
Device_2,7.09,2017-07-28 19:27:00,Friday
Device_2,6.46,2017-07-28 19:27:00,Friday
Device_2,6.38,2017-07-28 19:27:00,Friday
Device_2,6.35,2017-07-28 19:27:00,Friday
Device_2,6.37,2017-07-28 19:27:00,Friday
Device_2,5.72,2017-07-28 19:27:00,Friday
Device_2,4.99,2017-07-28 19:27:00,Friday
Device_2,4.4,2017-07-28 19:27:00,Friday
Device_2,7.12,2017-07-28 19:28:00,Friday
Device_2,7.31,2017-07-28 19:28:00,Friday
Device_2,7.04,2017-07-28 19:28:00,Friday
Device_2,7.08,2017-07-28 19:28:00,Friday
Device_2,6.73,2017-07-28 19:28:00,Friday
Device_2,6.97,2017-07-28 19:28:00,Friday
Device_2,7,2017-07-28 19:28:00,Friday
Device_2,6.78,2017-07-28 19:28:00,Friday
Device_2,8.22,2017-07-28 19:29:00,Friday
Device_2,8.55,2017-07-28 19:29:00,Friday
Device_2,7.09,2017-07-28 19:29:00,Friday
Device_2,7.3,2017-07-28 19:29:00,Friday
Device_2,7.31,2017-07-28 19:29:00,Friday
Device_2,8.68,2017-07-28 19:29:00,Friday
Device_2,7.89,2017-07-28 19:29:00,Friday
Device_2,7.43,2017-07-28 19:29:00,Friday
Device_2,7.65,2017-07-28 19:29:00,Friday
Device_2,7.05,2017-07-28 19:30:00,Friday
Device_2,6.29,2017-07-28 19:30:00,Friday
Device_2,5.57,2017-07-28 19:30:00,Friday
Device_2,8.01,2017-07-28 19:30:00,Friday
Device_2,8.42,2017-07-28 19:30:00,Friday
Device_2,8.02,2017-07-28 19:30:00,Friday
Device_2,6.54,2017-07-28 19:30:00,Friday
Device_2,7.67,2017-07-28 19:30:00,Friday
Device_2,9.36,2017-07-28 19:30:00,Friday
Device_2,7.85,2017-07-28 19:30:00,Friday
Device_2,2.65,2017-07-28 19:31:00,Friday
Device_2,7.52,2017-07-28 19:31:00,Friday
Device_2,9.96,2017-07-28 19:31:00,Friday
Device_2,9.19,2017-07-28 19:31:00,Friday
Device_2,6.89,2017-07-28 19:31:00,Friday
Device_2,8.47,2017-07-28 19:31:00,Friday
Device_2,8.24,2017-07-28 19:31:00,Friday
Device_2,9.14,2017-07-28 19:31:00,Friday
Device_2,9.25,2017-07-28 19:31:00,Friday
Device_2,7.99,2017-07-28 19:32:00,Friday
Device_2,8.67,2017-07-28 19:32:00,Friday
Device_2,8.61,2017-07-28 19:32:00,Friday
Device_2,6.65,2017-07-28 19:32:00,Friday
Device_2,3.71,2017-07-28 19:33:00,Friday
Device_2,3.87,2017-07-28 19:33:00,Friday
Device_2,7.56,2017-07-28 19:33:00,Friday
Device_2,8.81,2017-07-28 19:33:00,Friday
Device_2,8.62,2017-07-28 19:33:00,Friday
Device_2,9.22,2017-07-28 19:33:00,Friday
Device_2,9.34,2017-07-28 19:33:00,Friday
Device_2,9.5,2017-07-28 19:33:00,Friday
Device_2,7.41,2017-07-28 19:33:00,Friday
Device_2,7.79,2017-07-28 19:33:00,Friday
Device_2,3.83,2017-07-28 19:34:00,Friday
Device_2,6.33,2017-07-28 19:34:00,Friday
Device_2,8.98,2017-07-28 19:34:00,Friday
Device_2,7.68,2017-07-28 19:34:00,Friday
Device_2,8.04,2017-07-28 19:34:00,Friday
Device_2,8.16,2017-07-28 19:34:00,Friday
Device_2,8.78,2017-07-28 19:34:00,Friday
Device_2,7.22,2017-07-28 19:34:00,Friday
Device_2,2.68,2017-07-28 19:34:00,Friday
Device_2,3.61,2017-07-28 19:35:00,Friday
Device_2,5.11,2017-07-28 19:35:00,Friday
Device_2,7.28,2017-07-28 19:35:00,Friday
Device_2,8.94,2017-07-28 19:35:00,Friday
Device_2,8.52,2017-07-28 19:35:00,Friday
Device_2,8.03,2017-07-28 19:35:00,Friday
Device_2,6.57,2017-07-28 19:35:00,Friday
Device_2,2.06,2017-07-28 19:36:00,Friday
Device_2,2.96,2017-07-28 19:36:00,Friday
Device_2,3.16,2017-07-28 19:36:00,Friday
Device_2,3.1,2017-07-28 19:36:00,Friday
Device_2,3.09,2017-07-28 19:36:00,Friday
Device_2,3.3,2017-07-28 19:36:00,Friday
Device_2,3.68,2017-07-28 19:36:00,Friday
Device_2,2.4,2017-07-28 19:37:00,Friday
Device_2,2.84,2017-07-28 19:37:00,Friday
Device_2,2.55,2017-07-28 19:37:00,Friday
Device_2,2.81,2017-07-28 19:37:00,Friday
Device_2,2.01,2017-07-28 19:37:00,Friday
Device_2,1.63,2017-07-28 19:38:00,Friday
Device_2,1.76,2017-07-28 19:38:00,Friday
Device_2,2.19,2017-07-28 19:38:00,Friday
Device_2,0.48,2017-07-28 19:40:00,Friday
Device_3,0,2017-07-14 12:02:00,Friday
Device_3,0.89,2017-07-14 12:18:00,Friday
Device_3,0.15,2017-07-14 12:21:00,Friday
Device_3,0.2,2017-07-14 12:21:00,Friday
Device_3,0.5,2017-07-14 12:22:00,Friday
Device_3,0,2017-07-14 12:23:00,Friday
Device_3,0,2017-07-14 12:24:00,Friday
Device_3,0,2017-07-14 12:27:00,Friday
Device_3,1.19,2017-07-14 20:05:00,Friday
Device_3,0.26,2017-07-14 20:08:00,Friday
Device_3,10.18,2017-07-14 20:11:00,Friday
Device_3,5.35,2017-07-14 20:11:00,Friday
Device_3,3.74,2017-07-14 20:11:00,Friday
Device_3,8.37,2017-07-14 20:11:00,Friday
Device_3,9.73,2017-07-14 20:11:00,Friday
Device_3,9.89,2017-07-14 20:12:00,Friday
Device_3,5.29,2017-07-14 20:12:00,Friday
Device_3,5.09,2017-07-14 20:12:00,Friday
Device_3,7.9,2017-07-14 20:12:00,Friday
Device_3,9.07,2017-07-14 20:12:00,Friday
Device_3,6,2017-07-14 20:12:00,Friday
Device_3,3.79,2017-07-14 20:12:00,Friday
Device_3,10.73,2017-07-14 20:12:00,Friday
Device_3,2.23,2017-07-14 20:13:00,Friday
Device_3,8.89,2017-07-14 20:13:00,Friday
Device_3,5.94,2017-07-14 20:13:00,Friday
Device_3,4.7,2017-07-14 20:13:00,Friday
Device_3,4.42,2017-07-14 20:13:00,Friday
Device_3,5.7,2017-07-14 20:13:00,Friday
Device_3,7.37,2017-07-14 20:13:00,Friday
Device_3,9.05,2017-07-14 20:13:00,Friday
Device_3,8.67,2017-07-14 20:14:00,Friday
Device_3,8.31,2017-07-14 20:14:00,Friday
Device_3,7.45,2017-07-14 20:14:00,Friday
Device_3,5.38,2017-07-14 20:14:00,Friday
Device_3,4.55,2017-07-14 20:14:00,Friday
Device_3,10.14,2017-07-14 20:14:00,Friday
Device_3,11.67,2017-07-14 20:14:00,Friday
Device_3,10.45,2017-07-14 20:14:00,Friday
Device_3,7.26,2017-07-14 20:14:00,Friday
Device_3,1.86,2017-07-14 20:15:00,Friday
Device_3,2.69,2017-07-14 20:15:00,Friday
Device_3,4.45,2017-07-14 20:15:00,Friday
Device_3,6,2017-07-14 20:15:00,Friday
Device_3,4.16,2017-07-14 20:15:00,Friday
Device_3,5.99,2017-07-14 20:15:00,Friday
Device_3,8.78,2017-07-14 20:15:00,Friday
Device_3,8.56,2017-07-14 20:15:00,Friday
Device_3,1.33,2017-07-15 11:32:00,Saturday
Device_3,1.33,2017-07-15 11:33:00,Saturday
Device_3,1.31,2017-07-15 11:33:00,Saturday
Device_3,1.45,2017-07-15 11:33:00,Saturday
Device_3,1.58,2017-07-15 11:33:00,Saturday
Device_3,1.42,2017-07-15 11:34:00,Saturday
Device_3,1.55,2017-07-15 11:34:00,Saturday
Device_3,1.38,2017-07-15 11:34:00,Saturday
Device_3,0.65,2017-07-15 11:35:00,Saturday
Device_3,1.42,2017-07-15 11:35:00,Saturday
Device_3,1.55,2017-07-15 11:35:00,Saturday
Device_3,1.57,2017-07-15 11:36:00,Saturday
Device_3,1.54,2017-07-15 11:36:00,Saturday
Device_3,1.53,2017-07-15 11:36:00,Saturday
Device_3,1.5,2017-07-15 11:36:00,Saturday
Device_3,1.47,2017-07-15 11:37:00,Saturday
Device_3,1.39,2017-07-15 11:37:00,Saturday
Device_3,1.51,2017-07-15 11:37:00,Saturday
Device_3,1.58,2017-07-15 11:38:00,Saturday
Device_3,1.51,2017-07-15 11:38:00,Saturday
Device_3,1.53,2017-07-15 11:38:00,Saturday
Device_3,1.58,2017-07-15 11:38:00,Saturday
Device_3,1.44,2017-07-15 11:39:00,Saturday
Device_3,1.45,2017-07-15 11:39:00,Saturday
Device_3,1.55,2017-07-15 11:39:00,Saturday
Device_3,1.83,2017-07-15 11:40:00,Saturday
Device_3,1.46,2017-07-15 11:40:00,Saturday
Device_3,1.76,2017-07-15 11:40:00,Saturday
Device_3,1.71,2017-07-15 11:40:00,Saturday
Device_3,1.21,2017-07-15 11:41:00,Saturday
Device_3,1.65,2017-07-15 11:41:00,Saturday
Device_3,1.75,2017-07-15 11:41:00,Saturday
Device_3,1.64,2017-07-15 11:42:00,Saturday
Device_3,1.48,2017-07-15 11:42:00,Saturday
Device_3,1.67,2017-07-15 11:42:00,Saturday
Device_3,1.62,2017-07-15 11:42:00,Saturday
Device_3,1.58,2017-07-15 11:43:00,Saturday
Device_3,1.62,2017-07-15 11:43:00,Saturday
Device_3,1.55,2017-07-15 11:43:00,Saturday
Device_3,1.45,2017-07-15 11:43:00,Saturday
Device_3,1.74,2017-07-15 11:44:00,Saturday
Device_3,1.62,2017-07-15 11:44:00,Saturday
Device_3,1.67,2017-07-15 11:44:00,Saturday
Device_3,1.63,2017-07-15 11:45:00,Saturday
Device_3,1.66,2017-07-15 11:45:00,Saturday
Device_3,1.63,2017-07-15 11:45:00,Saturday
Device_3,1.53,2017-07-15 11:46:00,Saturday
Device_3,1.58,2017-07-15 11:46:00,Saturday
Device_3,1.43,2017-07-15 11:46:00,Saturday
Device_3,1.69,2017-07-15 11:46:00,Saturday
Device_3,1.47,2017-07-15 11:47:00,Saturday
Device_3,1.91,2017-07-15 11:47:00,Saturday
Device_3,1.28,2017-07-15 11:47:00,Saturday
Device_3,1.4,2017-07-15 11:48:00,Saturday
Device_3,1.62,2017-07-15 11:48:00,Saturday
Device_3,1.47,2017-07-15 11:49:00,Saturday
Device_3,0.7,2017-07-15 12:39:00,Saturday
Device_3,1.4,2017-07-15 18:43:00,Saturday
Device_3,1.43,2017-07-15 18:43:00,Saturday
Device_3,1.9,2017-07-15 18:43:00,Saturday
Device_3,1.02,2017-07-15 18:44:00,Saturday
Device_3,1.36,2017-07-15 18:45:00,Saturday
Device_3,1.36,2017-07-15 18:45:00,Saturday
Device_3,1.28,2017-07-15 18:45:00,Saturday
Device_3,1.57,2017-07-15 18:46:00,Saturday
Device_3,1.4,2017-07-15 18:46:00,Saturday
Device_3,1.43,2017-07-15 18:46:00,Saturday
Device_3,1.13,2017-07-15 18:47:00,Saturday
Device_3,1.16,2017-07-15 18:47:00,Saturday
Device_3,1.27,2017-07-15 18:47:00,Saturday
Device_3,1.04,2017-07-15 18:48:00,Saturday
Device_3,1.33,2017-07-15 18:48:00,Saturday
Device_3,1.61,2017-07-15 18:48:00,Saturday
Device_3,1.28,2017-07-15 18:49:00,Saturday
Device_3,1.42,2017-07-15 18:49:00,Saturday
Device_3,1.28,2017-07-15 18:49:00,Saturday
Device_3,1.28,2017-07-15 18:50:00,Saturday
Device_3,1.61,2017-07-15 18:50:00,Saturday
Device_3,1.19,2017-07-15 18:51:00,Saturday
Device_3,1.33,2017-07-15 18:51:00,Saturday
Device_3,1.31,2017-07-15 18:51:00,Saturday
Device_3,1.35,2017-07-15 18:51:00,Saturday
Device_3,1.03,2017-07-15 18:52:00,Saturday
Device_3,1.27,2017-07-15 18:52:00,Saturday
Device_3,0.95,2017-07-15 18:53:00,Saturday
Device_3,1.34,2017-07-15 18:54:00,Saturday
Device_3,1.19,2017-07-15 18:54:00,Saturday
Device_3,1.38,2017-07-15 18:55:00,Saturday
Device_3,1.43,2017-07-15 18:55:00,Saturday
Device_3,1.33,2017-07-15 18:55:00,Saturday
Device_3,1.25,2017-07-15 18:56:00,Saturday
Device_3,1.25,2017-07-15 18:56:00,Saturday
Device_3,1.39,2017-07-15 18:56:00,Saturday
Device_3,0,2017-07-16 15:00:00,Sunday
Device_3,20.719999,2017-07-16 16:42:00,Sunday
Device_3,20.82,2017-07-16 16:42:00,Sunday
Device_3,20.76,2017-07-16 16:42:00,Sunday
Device_3,20.26,2017-07-16 16:42:00,Sunday
Device_3,21.719999,2017-07-16 16:42:00,Sunday
Device_3,21.84,2017-07-16 16:42:00,Sunday
Device_3,22.440001,2017-07-16 16:42:00,Sunday
Device_3,23.040001,2017-07-16 16:42:00,Sunday
Device_3,21.299999,2017-07-16 16:42:00,Sunday
Device_3,15.09,2017-07-16 16:42:00,Sunday
Device_3,8.37,2017-07-16 16:42:00,Sunday
Device_3,9.39,2017-07-16 16:42:00,Sunday
Device_3,16.15,2017-07-16 16:43:00,Sunday
Device_3,16.77,2017-07-16 16:43:00,Sunday
Device_3,16.780001,2017-07-16 16:43:00,Sunday
Device_3,16.530001,2017-07-16 16:43:00,Sunday
Device_3,16.690001,2017-07-16 16:43:00,Sunday
Device_3,16.620001,2017-07-16 16:43:00,Sunday
Device_3,16.110001,2017-07-16 16:43:00,Sunday
Device_3,15.15,2017-07-16 16:43:00,Sunday
Device_3,18.1,2017-07-16 16:43:00,Sunday
Device_3,17.190001,2017-07-16 16:43:00,Sunday
Device_3,19.110001,2017-07-16 16:43:00,Sunday
Device_3,19.4,2017-07-16 16:43:00,Sunday
Device_3,19.65,2017-07-16 16:43:00,Sunday
Device_3,20.719999,2017-07-16 16:43:00,Sunday
Device_3,10.99,2017-07-16 16:44:00,Sunday
Device_3,12.61,2017-07-16 16:44:00,Sunday
Device_3,14.37,2017-07-16 16:44:00,Sunday
Device_3,16.370001,2017-07-16 16:44:00,Sunday
Device_3,4.47,2017-07-16 16:44:00,Sunday
Device_3,2.51,2017-07-16 16:44:00,Sunday
Device_3,7.54,2017-07-16 16:44:00,Sunday
Device_3,13.39,2017-07-16 16:44:00,Sunday
Device_3,17.049999,2017-07-16 16:44:00,Sunday
Device_3,16.34,2017-07-16 16:44:00,Sunday
Device_3,3.58,2017-07-16 16:45:00,Sunday
Device_3,8.6,2017-07-16 16:45:00,Sunday
Device_3,12.63,2017-07-16 16:45:00,Sunday
Device_3,14.47,2017-07-16 16:45:00,Sunday
Device_3,13.3,2017-07-16 16:45:00,Sunday
Device_3,13.93,2017-07-16 16:45:00,Sunday
Device_3,13.98,2017-07-16 16:45:00,Sunday
Device_3,14.07,2017-07-16 16:45:00,Sunday
Device_3,13.69,2017-07-16 16:45:00,Sunday
Device_3,13,2017-07-16 16:45:00,Sunday
Device_3,15.49,2017-07-16 16:46:00,Sunday
Device_3,12.47,2017-07-16 16:46:00,Sunday
Device_3,12.3,2017-07-16 16:46:00,Sunday
