uuid,speed,timestamp,time,weekday,location
Device_1,0,2017-07-14 13:34:00,13:34:00,Friday,"[47.571094, -52.734079]"
Device_1,5.55,2017-07-14 16:29:00,16:29:00,Friday,"[47.568872, -52.73409]"
Device_1,0,2017-07-14 16:29:00,16:29:00,Friday,"[47.569078000000005, -52.734421]"
Device_1,10.9,2017-07-14 16:30:00,16:30:00,Friday,"[47.570325, -52.73155500000001]"
Device_1,2.78,2017-07-14 16:30:00,16:30:00,Friday,"[47.569977, -52.732192000000005]"
Device_1,11.02,2017-07-14 16:30:00,16:30:00,Friday,"[47.569649, -52.732728]"
Device_1,10.28,2017-07-14 16:30:00,16:30:00,Friday,"[47.569244, -52.733419999999995]"
Device_1,12.18,2017-07-14 16:31:00,16:31:00,Friday,"[47.574508, -52.72466]"
Device_1,12.53,2017-07-14 16:31:00,16:31:00,Friday,"[47.574125, -52.725201]"
Device_1,12.85,2017-07-14 16:31:00,16:31:00,Friday,"[47.573612, -52.725756999999994]"
Device_1,12.64,2017-07-14 16:31:00,16:31:00,Friday,"[47.573187, -52.726273]"
Device_1,13.52,2017-07-14 16:31:00,16:31:00,Friday,"[47.572682, -52.726980000000005]"
Device_1,12.97,2017-07-14 16:31:00,16:31:00,Friday,"[47.572344, -52.727656999999994]"
Device_1,13.64,2017-07-14 16:31:00,16:31:00,Friday,"[47.572055999999996, -52.72821]"
Device_1,13.9,2017-07-14 16:31:00,16:31:00,Friday,"[47.571737, -52.72883]"
Device_1,11.6,2017-07-14 16:31:00,16:31:00,Friday,"[47.571397, -52.72949200000001]"
Device_1,12.44,2017-07-14 16:31:00,16:31:00,Friday,"[47.571015, -52.730247]"
Device_1,12.01,2017-07-14 16:31:00,16:31:00,Friday,"[47.570622, -52.731004000000006]"
Device_1,0.69,2017-07-14 16:32:00,16:32:00,Friday,"[47.574684000000005, -52.723445999999996]"
Device_1,2.53,2017-07-14 16:32:00,16:32:00,Friday,"[47.574490999999995, -52.723268000000004]"
Device_1,3.25,2017-07-14 16:32:00,16:32:00,Friday,"[47.574396, -52.722822]"
Device_1,4.65,2017-07-14 16:32:00,16:32:00,Friday,"[47.57443, -52.722435]"
Device_1,6,2017-07-14 16:32:00,16:32:00,Friday,"[47.575092, -52.723271]"
Device_1,11.3,2017-07-14 16:32:00,16:32:00,Friday,"[47.57495, -52.723923]"
Device_1,1.34,2017-07-14 16:34:00,16:34:00,Friday,"[47.574732, -52.723797]"
Device_1,2.3,2017-07-14 16:35:00,16:35:00,Friday,"[47.574587, -52.724077]"
Device_1,12.95,2017-07-14 17:28:00,17:28:00,Friday,"[47.578928000000005, -52.71886800000001]"
Device_1,10.54,2017-07-14 17:28:00,17:28:00,Friday,"[47.578539, -52.719635]"
Device_1,6.54,2017-07-14 17:28:00,17:28:00,Friday,"[47.578257, -52.720268999999995]"
Device_1,0,2017-07-14 17:28:00,17:28:00,Friday,"[47.578028, -52.720397999999996]"
Device_1,9.63,2017-07-14 17:29:00,17:29:00,Friday,"[47.583323, -52.71044499999999]"
Device_1,11.72,2017-07-14 17:29:00,17:29:00,Friday,"[47.582983, -52.711037]"
Device_1,12.87,2017-07-14 17:29:00,17:29:00,Friday,"[47.582609999999995, -52.71171]"
Device_1,13.3,2017-07-14 17:29:00,17:29:00,Friday,"[47.582192, -52.712531000000006]"
Device_1,13.7,2017-07-14 17:29:00,17:29:00,Friday,"[47.581716, -52.713386]"
Device_1,13.79,2017-07-14 17:29:00,17:29:00,Friday,"[47.581421, -52.713983]"
Device_1,14.52,2017-07-14 17:29:00,17:29:00,Friday,"[47.581126, -52.714606999999994]"
Device_1,12.43,2017-07-14 17:29:00,17:29:00,Friday,"[47.580655, -52.715447]"
Device_1,13.03,2017-07-14 17:29:00,17:29:00,Friday,"[47.580366, -52.715989]"
Device_1,13.68,2017-07-14 17:29:00,17:29:00,Friday,"[47.580020000000005, -52.7167]"
Device_1,12.33,2017-07-14 17:29:00,17:29:00,Friday,"[47.579577, -52.717569999999995]"
Device_1,13.8,2017-07-14 17:29:00,17:29:00,Friday,"[47.579217, -52.718262]"
Device_1,11.25,2017-07-14 17:30:00,17:30:00,Friday,"[47.583971999999996, -52.709954]"
Device_1,1.23,2017-07-14 17:30:00,17:30:00,Friday,"[47.583532, -52.710306]"
Device_1,13.75,2017-07-14 17:31:00,17:31:00,Friday,"[47.582423999999996, -52.705735]"
Device_1,13.07,2017-07-14 17:31:00,17:31:00,Friday,"[47.583077, -52.706231]"
Device_1,13.06,2017-07-14 17:31:00,17:31:00,Friday,"[47.583532, -52.706467]"
Device_1,13.68,2017-07-14 17:31:00,17:31:00,Friday,"[47.584043, -52.706584]"
Device_1,13.99,2017-07-14 17:31:00,17:31:00,Friday,"[47.584594, -52.706678000000004]"
Device_1,13.86,2017-07-14 17:31:00,17:31:00,Friday,"[47.585184999999996, -52.707021]"
Device_1,12.92,2017-07-14 17:31:00,17:31:00,Friday,"[47.585853, -52.707565]"
Device_1,7.39,2017-07-14 17:31:00,17:31:00,Friday,"[47.586214, -52.708299]"
Device_1,11.8,2017-07-14 17:31:00,17:31:00,Friday,"[47.586144, -52.708698999999996]"
Device_1,13.65,2017-07-14 17:31:00,17:31:00,Friday,"[47.585639, -52.709063]"
Device_1,13.63,2017-07-14 17:31:00,17:31:00,Friday,"[47.585167, -52.709302]"
Device_1,13.19,2017-07-14 17:31:00,17:31:00,Friday,"[47.58448, -52.709672]"
Device_1,7.24,2017-07-14 17:32:00,17:32:00,Friday,"[47.577865, -52.703968]"
Device_1,1.98,2017-07-14 17:32:00,17:32:00,Friday,"[47.578159, -52.70405600000001]"
Device_1,13.09,2017-07-14 17:32:00,17:32:00,Friday,"[47.578677, -52.704212]"
Device_1,14.25,2017-07-14 17:32:00,17:32:00,Friday,"[47.579256, -52.70434100000001]"
Device_1,13.05,2017-07-14 17:32:00,17:32:00,Friday,"[47.580044, -52.704364]"
Device_1,12.85,2017-07-14 17:32:00,17:32:00,Friday,"[47.5807, -52.704327]"
Device_1,14.53,2017-07-14 17:32:00,17:32:00,Friday,"[47.581283, -52.704632]"
Device_1,14.42,2017-07-14 17:32:00,17:32:00,Friday,"[47.581931, -52.705279000000004]"
Device_1,9.71,2017-07-14 17:33:00,17:33:00,Friday,"[47.575002000000005, -52.702854]"
Device_1,6.53,2017-07-14 17:33:00,17:33:00,Friday,"[47.575509000000004, -52.702962]"
Device_1,5.93,2017-07-14 17:33:00,17:33:00,Friday,"[47.575798, -52.703033999999995]"
Device_1,10.58,2017-07-14 17:33:00,17:33:00,Friday,"[47.576262, -52.703266000000006]"
Device_1,10.14,2017-07-14 17:33:00,17:33:00,Friday,"[47.576764000000004, -52.70356700000001]"
Device_1,9.9,2017-07-14 17:33:00,17:33:00,Friday,"[47.577306, -52.703790000000005]"
Device_1,8.19,2017-07-14 17:34:00,17:34:00,Friday,"[47.570904, -52.701361999999996]"
Device_1,8.18,2017-07-14 17:34:00,17:34:00,Friday,"[47.571376, -52.701671999999995]"
Device_1,8.02,2017-07-14 17:34:00,17:34:00,Friday,"[47.571856, -52.701823]"
Device_1,6.28,2017-07-14 17:34:00,17:34:00,Friday,"[47.572361, -52.702039]"
Device_1,6.4,2017-07-14 17:34:00,17:34:00,Friday,"[47.572631, -52.702151]"
Device_1,6.44,2017-07-14 17:34:00,17:34:00,Friday,"[47.573128999999994, -52.702337]"
Device_1,8.64,2017-07-14 17:34:00,17:34:00,Friday,"[47.573464, -52.70244]"
Device_1,7.71,2017-07-14 17:34:00,17:34:00,Friday,"[47.573958000000005, -52.70259]"
Device_1,9.6,2017-07-14 17:34:00,17:34:00,Friday,"[47.574458, -52.702727]"
Device_1,1.08,2017-07-14 17:35:00,17:35:00,Friday,"[47.571033, -52.70065]"
Device_1,3.23,2017-07-14 17:35:00,17:35:00,Friday,"[47.571315000000006, -52.700734999999995]"
Device_1,4.79,2017-07-14 17:35:00,17:35:00,Friday,"[47.571534, -52.700618999999996]"
Device_1,5.51,2017-07-14 17:35:00,17:35:00,Friday,"[47.571212, -52.700563]"
Device_1,4.58,2017-07-14 17:35:00,17:35:00,Friday,"[47.570958000000005, -52.700726]"
Device_1,6.76,2017-07-14 17:35:00,17:35:00,Friday,"[47.570724, -52.700651]"
Device_1,5.29,2017-07-14 17:35:00,17:35:00,Friday,"[47.570471000000005, -52.700531000000005]"
Device_1,4.85,2017-07-14 17:35:00,17:35:00,Friday,"[47.570453, -52.700873]"
Device_1,0.73,2017-07-14 17:36:00,17:36:00,Friday,"[47.571007, -52.701024]"
Device_1,0.32,2017-07-14 17:37:00,17:37:00,Friday,"[47.571294, -52.700536]"
Device_1,1.08,2017-07-14 17:37:00,17:37:00,Friday,"[47.571211, -52.700848]"
Device_1,2.54,2017-07-14 17:38:00,17:38:00,Friday,"[47.571674, -52.70030799999999]"
Device_1,2.52,2017-07-14 17:38:00,17:38:00,Friday,"[47.57203, -52.700663]"
Device_1,2.99,2017-07-14 17:38:00,17:38:00,Friday,"[47.571121999999995, -52.700928000000005]"
Device_1,0.92,2017-07-14 17:39:00,17:39:00,Friday,"[47.571117, -52.700299]"
Device_1,0.95,2017-07-14 17:40:00,17:40:00,Friday,"[47.57091, -52.700441000000005]"
Device_1,0,2017-07-14 19:44:00,19:44:00,Friday,"[47.568597, -52.70285]"
Device_1,0,2017-07-14 20:48:00,20:48:00,Friday,"[47.570423999999996, -52.700518]"
Device_1,1.45,2017-07-14 20:50:00,20:50:00,Friday,"[47.571006, -52.700559999999996]"
Device_1,0.87,2017-07-14 20:50:00,20:50:00,Friday,"[47.57079, -52.700704]"
Device_1,0.52,2017-07-14 20:51:00,20:51:00,Friday,"[47.571219, -52.70044300000001]"
Device_1,0,2017-07-14 21:53:00,21:53:00,Friday,"[47.570477000000004, -52.701163]"
Device_1,0,2017-07-15 01:34:00,01:34:00,Saturday,"[47.570857000000004, -52.701491000000004]"
Device_1,0,2017-07-15 01:35:00,01:35:00,Saturday,"[47.57066, -52.701848999999996]"
Device_1,0.97,2017-07-15 10:03:00,10:03:00,Saturday,"[47.5714, -52.700276]"
Device_1,1.37,2017-07-15 10:04:00,10:04:00,Saturday,"[47.571197, -52.700474]"
Device_1,0.67,2017-07-15 10:04:00,10:04:00,Saturday,"[47.571399, -52.700621]"
Device_1,0.62,2017-07-15 10:04:00,10:04:00,Saturday,"[47.571409, -52.70104499999999]"
Device_1,1.28,2017-07-15 10:05:00,10:05:00,Saturday,"[47.570582, -52.700446]"
Device_1,1.27,2017-07-15 10:05:00,10:05:00,Saturday,"[47.570765, -52.700647]"
Device_1,1.19,2017-07-15 10:05:00,10:05:00,Saturday,"[47.570996, -52.700626]"
Device_1,13.86,2017-07-15 11:39:00,11:39:00,Saturday,"[47.576334, -52.70332]"
Device_1,12.64,2017-07-15 11:39:00,11:39:00,Saturday,"[47.575595, -52.702982999999996]"
Device_1,12.29,2017-07-15 11:39:00,11:39:00,Saturday,"[47.574923999999996, -52.702837]"
Device_1,11.51,2017-07-15 11:39:00,11:39:00,Saturday,"[47.574467999999996, -52.70273]"
Device_1,10.24,2017-07-15 11:39:00,11:39:00,Saturday,"[47.573884, -52.70256800000001]"
Device_1,8.99,2017-07-15 11:39:00,11:39:00,Saturday,"[47.573367, -52.702411]"
Device_1,7.19,2017-07-15 11:39:00,11:39:00,Saturday,"[47.572825, -52.702091]"
Device_1,14.08,2017-07-15 11:40:00,11:40:00,Saturday,"[47.582752, -52.705992]"
Device_1,14.48,2017-07-15 11:40:00,11:40:00,Saturday,"[47.582289, -52.70561800000001]"
Device_1,14.64,2017-07-15 11:40:00,11:40:00,Saturday,"[47.58185, -52.705199]"
Device_1,13.82,2017-07-15 11:40:00,11:40:00,Saturday,"[47.581191, -52.704503]"
Device_1,13.35,2017-07-15 11:40:00,11:40:00,Saturday,"[47.580655, -52.704326]"
Device_1,14.02,2017-07-15 11:40:00,11:40:00,Saturday,"[47.580156, -52.70435500000001]"
Device_1,13.39,2017-07-15 11:40:00,11:40:00,Saturday,"[47.579398, -52.704349]"
Device_1,12.69,2017-07-15 11:40:00,11:40:00,Saturday,"[47.578693, -52.70421700000001]"
Device_1,13.47,2017-07-15 11:40:00,11:40:00,Saturday,"[47.578063, -52.704027]"
Device_1,13.51,2017-07-15 11:40:00,11:40:00,Saturday,"[47.577436999999996, -52.703835999999995]"
Device_1,12.7,2017-07-15 11:40:00,11:40:00,Saturday,"[47.576865000000005, -52.703609]"
Device_1,4.43,2017-07-15 11:41:00,11:41:00,Saturday,"[47.586319, -52.707854000000005]"
Device_1,12.82,2017-07-15 11:41:00,11:41:00,Saturday,"[47.585826000000004, -52.707454000000006]"
Device_1,14.24,2017-07-15 11:41:00,11:41:00,Saturday,"[47.585409000000006, -52.707057999999996]"
Device_1,13.91,2017-07-15 11:41:00,11:41:00,Saturday,"[47.584686, -52.706663]"
Device_1,14.46,2017-07-15 11:41:00,11:41:00,Saturday,"[47.583956, -52.706551]"
Device_1,13.68,2017-07-15 11:41:00,11:41:00,Saturday,"[47.583436999999996, -52.706427000000005]"
Device_1,13.96,2017-07-15 11:42:00,11:42:00,Saturday,"[47.59172, -52.709541]"
Device_1,14.29,2017-07-15 11:42:00,11:42:00,Saturday,"[47.590934999999995, -52.709585]"
Device_1,14.68,2017-07-15 11:42:00,11:42:00,Saturday,"[47.590416, -52.709613]"
Device_1,14.18,2017-07-15 11:42:00,11:42:00,Saturday,"[47.589628000000005, -52.709649]"
Device_1,14.46,2017-07-15 11:42:00,11:42:00,Saturday,"[47.588869, -52.70966]"
Device_1,13.72,2017-07-15 11:42:00,11:42:00,Saturday,"[47.588342, -52.70959499999999]"
Device_1,14.08,2017-07-15 11:42:00,11:42:00,Saturday,"[47.587885, -52.709286999999996]"
Device_1,13.13,2017-07-15 11:42:00,11:42:00,Saturday,"[47.587262, -52.708689]"
Device_1,9.75,2017-07-15 11:42:00,11:42:00,Saturday,"[47.586752000000004, -52.708181]"
Device_1,14.69,2017-07-15 11:43:00,11:43:00,Saturday,"[47.592228000000006, -52.715097]"
Device_1,14.88,2017-07-15 11:43:00,11:43:00,Saturday,"[47.592382, -52.71433100000001]"
Device_1,14.28,2017-07-15 11:43:00,11:43:00,Saturday,"[47.592597, -52.713205]"
Device_1,14.35,2017-07-15 11:43:00,11:43:00,Saturday,"[47.592778, -52.712272]"
Device_1,13.92,2017-07-15 11:43:00,11:43:00,Saturday,"[47.592915999999995, -52.711505]"
Device_1,13.74,2017-07-15 11:43:00,11:43:00,Saturday,"[47.593007, -52.710755000000006]"
Device_1,10.22,2017-07-15 11:43:00,11:43:00,Saturday,"[47.592977000000005, -52.709937]"
Device_1,4.81,2017-07-15 11:43:00,11:43:00,Saturday,"[47.592711, -52.709486]"
Device_1,13.3,2017-07-15 11:43:00,11:43:00,Saturday,"[47.592202, -52.709512]"
Device_1,16.93,2017-07-15 11:44:00,11:44:00,Saturday,"[47.586459000000005, -52.722373]"
Device_1,17.209999,2017-07-15 11:44:00,11:44:00,Saturday,"[47.587303999999996, -52.72185]"
Device_1,16.74,2017-07-15 11:44:00,11:44:00,Saturday,"[47.58809, -52.721058]"
Device_1,16.110001,2017-07-15 11:44:00,11:44:00,Saturday,"[47.588555, -52.720490000000005]"
Device_1,16.07,2017-07-15 11:44:00,11:44:00,Saturday,"[47.589088000000004, -52.72009]"
Device_1,14.56,2017-07-15 11:44:00,11:44:00,Saturday,"[47.589862, -52.719763]"
Device_1,13.61,2017-07-15 11:44:00,11:44:00,Saturday,"[47.590529, -52.719393999999994]"
Device_1,14.32,2017-07-15 11:44:00,11:44:00,Saturday,"[47.590919, -52.718941]"
Device_1,14.78,2017-07-15 11:44:00,11:44:00,Saturday,"[47.591324, -52.718393000000006]"
Device_1,14.04,2017-07-15 11:44:00,11:44:00,Saturday,"[47.591747999999995, -52.717459999999996]"
Device_1,13.96,2017-07-15 11:44:00,11:44:00,Saturday,"[47.591905, -52.716733999999995]"
Device_1,14.79,2017-07-15 11:44:00,11:44:00,Saturday,"[47.592078, -52.715855000000005]"
Device_1,16.91,2017-07-15 11:45:00,11:45:00,Saturday,"[47.578353, -52.727922]"
Device_1,17.200001,2017-07-15 11:45:00,11:45:00,Saturday,"[47.579091999999996, -52.727171999999996]"
Device_1,17.870001,2017-07-15 11:45:00,11:45:00,Saturday,"[47.579681, -52.726767]"
Device_1,18.219999,2017-07-15 11:45:00,11:45:00,Saturday,"[47.580494, -52.72606999999999]"
Device_1,19.18,2017-07-15 11:45:00,11:45:00,Saturday,"[47.581184, -52.725062]"
Device_1,18.200001,2017-07-15 11:45:00,11:45:00,Saturday,"[47.581753000000006, -52.723934]"
Device_1,16.83,2017-07-15 11:45:00,11:45:00,Saturday,"[47.582372, -52.722978000000005]"
Device_1,17.200001,2017-07-15 11:45:00,11:45:00,Saturday,"[47.582921999999996, -52.722542000000004]"
Device_1,17.67,2017-07-15 11:45:00,11:45:00,Saturday,"[47.583549, -52.722335]"
Device_1,17.610001,2017-07-15 11:45:00,11:45:00,Saturday,"[47.584317, -52.722401]"
Device_1,16.110001,2017-07-15 11:45:00,11:45:00,Saturday,"[47.585273, -52.722554]"
Device_1,16.469999,2017-07-15 11:45:00,11:45:00,Saturday,"[47.585857, -52.722533999999996]"
Device_1,14.18,2017-07-15 11:46:00,11:46:00,Saturday,"[47.572689000000004, -52.735562]"
Device_1,14.69,2017-07-15 11:46:00,11:46:00,Saturday,"[47.573095, -52.73505600000001]"
Device_1,15.47,2017-07-15 11:46:00,11:46:00,Saturday,"[47.573499, -52.734483]"
Device_1,15.78,2017-07-15 11:46:00,11:46:00,Saturday,"[47.573925, -52.733880000000006]"
Device_1,14,2017-07-15 11:46:00,11:46:00,Saturday,"[47.574337, -52.733295999999996]"
Device_1,14.91,2017-07-15 11:46:00,11:46:00,Saturday,"[47.574887, -52.732507]"
Device_1,15.73,2017-07-15 11:46:00,11:46:00,Saturday,"[47.575278000000004, -52.73194300000001]"
Device_1,14.87,2017-07-15 11:46:00,11:46:00,Saturday,"[47.575881, -52.731115]"
Device_1,15.39,2017-07-15 11:46:00,11:46:00,Saturday,"[47.576269, -52.730541]"
Device_1,15.6,2017-07-15 11:46:00,11:46:00,Saturday,"[47.576763, -52.72989499999999]"
Device_1,15.96,2017-07-15 11:46:00,11:46:00,Saturday,"[47.57744, -52.729103]"
Device_1,16.879999,2017-07-15 11:46:00,11:46:00,Saturday,"[47.577892999999996, -52.728526]"
Device_1,10.1,2017-07-15 11:47:00,11:47:00,Saturday,"[47.567523, -52.744820999999995]"
Device_1,14.6,2017-07-15 11:47:00,11:47:00,Saturday,"[47.567893, -52.744386999999996]"
Device_1,15.24,2017-07-15 11:47:00,11:47:00,Saturday,"[47.568387, -52.74369]"
Device_1,15.62,2017-07-15 11:47:00,11:47:00,Saturday,"[47.568771000000005, -52.743095]"
Device_1,15.46,2017-07-15 11:47:00,11:47:00,Saturday,"[47.569128000000006, -52.74245]"
Device_1,15.66,2017-07-15 11:47:00,11:47:00,Saturday,"[47.569613000000004, -52.741417000000006]"
Device_1,15.67,2017-07-15 11:47:00,11:47:00,Saturday,"[47.570078, -52.740391]"
Device_1,15.79,2017-07-15 11:47:00,11:47:00,Saturday,"[47.570552, -52.739365]"
Device_1,14.39,2017-07-15 11:47:00,11:47:00,Saturday,"[47.571019, -52.738339]"
Device_1,12.15,2017-07-15 11:47:00,11:47:00,Saturday,"[47.571301, -52.73768100000001]"
Device_1,10.87,2017-07-15 11:47:00,11:47:00,Saturday,"[47.571740000000005, -52.736976]"
Device_1,13.23,2017-07-15 11:47:00,11:47:00,Saturday,"[47.572183, -52.736338]"
Device_1,15.32,2017-07-15 11:48:00,11:48:00,Saturday,"[47.562527, -52.749002000000004]"
Device_1,17.030001,2017-07-15 11:48:00,11:48:00,Saturday,"[47.563395, -52.748679]"
Device_1,16.35,2017-07-15 11:48:00,11:48:00,Saturday,"[47.564205, -52.74821899999999]"
Device_1,15.26,2017-07-15 11:48:00,11:48:00,Saturday,"[47.564968, -52.74761899999999]"
Device_1,14.79,2017-07-15 11:48:00,11:48:00,Saturday,"[47.565627, -52.746913]"
Device_1,12.59,2017-07-15 11:48:00,11:48:00,Saturday,"[47.566251, -52.746237]"
Device_1,10.99,2017-07-15 11:48:00,11:48:00,Saturday,"[47.566743, -52.745698]"
Device_1,3.29,2017-07-15 11:48:00,11:48:00,Saturday,"[47.567157, -52.745229]"
Device_1,5.05,2017-07-15 11:48:00,11:48:00,Saturday,"[47.567345, -52.745034]"
Device_1,7.07,2017-07-15 11:49:00,11:49:00,Saturday,"[47.561479999999996, -52.750296]"
Device_1,8.83,2017-07-15 11:49:00,11:49:00,Saturday,"[47.561608, -52.750958999999995]"
Device_1,9.42,2017-07-15 11:49:00,11:49:00,Saturday,"[47.561708, -52.751672]"
Device_1,5.95,2017-07-15 11:49:00,11:49:00,Saturday,"[47.561818, -52.752396999999995]"
Device_1,7.22,2017-07-15 11:49:00,11:49:00,Saturday,"[47.562002, -52.752174]"
Device_1,13.2,2017-07-15 11:49:00,11:49:00,Saturday,"[47.561923, -52.751377000000005]"
Device_1,13.51,2017-07-15 11:49:00,11:49:00,Saturday,"[47.561840000000004, -52.750501]"
Device_1,7.8,2017-07-15 11:49:00,11:49:00,Saturday,"[47.561786, -52.749448]"
Device_1,12.62,2017-07-15 11:49:00,11:49:00,Saturday,"[47.56203, -52.749166]"
Device_1,2.52,2017-07-15 11:50:00,11:50:00,Saturday,"[47.560831, -52.75253299999999]"
Device_1,5.28,2017-07-15 11:50:00,11:50:00,Saturday,"[47.560803, -52.752074]"
Device_1,6.14,2017-07-15 11:50:00,11:50:00,Saturday,"[47.560772, -52.75156]"
Device_1,6.82,2017-07-15 11:50:00,11:50:00,Saturday,"[47.560753000000005, -52.75107]"
Device_1,7,2017-07-15 11:50:00,11:50:00,Saturday,"[47.560736, -52.750598]"
Device_1,7.83,2017-07-15 11:50:00,11:50:00,Saturday,"[47.560933, -52.750339000000004]"
Device_1,1.31,2017-07-15 11:53:00,11:53:00,Saturday,"[47.5609, -52.753015000000005]"
Device_1,0,2017-07-15 11:53:00,11:53:00,Saturday,"[47.560713, -52.752809]"
Device_1,0,2017-07-15 11:53:00,11:53:00,Saturday,"[47.560505, -52.752942000000004]"
Device_1,1.3,2017-07-15 11:54:00,11:54:00,Saturday,"[47.561335, -52.753257]"
Device_1,1.67,2017-07-15 11:54:00,11:54:00,Saturday,"[47.561126, -52.75309300000001]"
Device_1,0.32,2017-07-15 11:55:00,11:55:00,Saturday,"[47.56128, -52.754463]"
Device_1,4.48,2017-07-15 11:55:00,11:55:00,Saturday,"[47.561204, -52.754139]"
Device_1,0.19,2017-07-15 11:56:00,11:56:00,Saturday,"[47.561116999999996, -52.754718000000004]"
Device_1,0,2017-07-15 11:58:00,11:58:00,Saturday,"[47.561536, -52.755455000000005]"
Device_1,0,2017-07-15 11:58:00,11:58:00,Saturday,"[47.56143, -52.75484399999999]"
Device_1,0,2017-07-15 11:59:00,11:59:00,Saturday,"[47.561633, -52.754877]"
Device_1,0,2017-07-15 12:00:00,12:00:00,Saturday,"[47.561839, -52.755398]"
Device_1,0,2017-07-15 12:01:00,12:01:00,Saturday,"[47.561902, -52.754946]"
Device_1,0,2017-07-15 12:03:00,12:03:00,Saturday,"[47.561842, -52.755418000000006]"
Device_1,1.89,2017-07-15 12:04:00,12:04:00,Saturday,"[47.561578999999995, -52.755814]"
Device_1,0,2017-07-15 15:28:00,15:28:00,Saturday,"[47.560607, -52.756268999999996]"
Device_1,0.77,2017-07-15 16:05:00,16:05:00,Saturday,"[47.560949, -52.753285999999996]"
Device_1,4.76,2017-07-15 16:05:00,16:05:00,Saturday,"[47.560734000000004, -52.753184999999995]"
Device_1,1.01,2017-07-15 16:06:00,16:06:00,Saturday,"[47.560921, -52.752951]"
Device_1,2.37,2017-07-15 16:07:00,16:07:00,Saturday,"[47.560334000000005, -52.75272]"
Device_1,3.01,2017-07-15 16:07:00,16:07:00,Saturday,"[47.560556, -52.75263100000001]"
Device_1,1.07,2017-07-15 16:07:00,16:07:00,Saturday,"[47.560795, -52.752669999999995]"
Device_1,14.44,2017-07-15 16:08:00,16:08:00,Saturday,"[47.560975, -52.746905000000005]"
Device_1,15.25,2017-07-15 16:08:00,16:08:00,Saturday,"[47.560788, -52.747997999999995]"
Device_1,14.4,2017-07-15 16:08:00,16:08:00,Saturday,"[47.560433, -52.74909]"
Device_1,13.78,2017-07-15 16:08:00,16:08:00,Saturday,"[47.559981, -52.749990000000004]"
Device_1,12.74,2017-07-15 16:08:00,16:08:00,Saturday,"[47.559565, -52.750859999999996]"
Device_1,10.11,2017-07-15 16:08:00,16:08:00,Saturday,"[47.559256, -52.75168000000001]"
Device_1,4.34,2017-07-15 16:08:00,16:08:00,Saturday,"[47.559222999999996, -52.752396999999995]"
Device_1,6.22,2017-07-15 16:08:00,16:08:00,Saturday,"[47.559425, -52.752552]"
Device_1,7.87,2017-07-15 16:08:00,16:08:00,Saturday,"[47.559633000000005, -52.752725]"
Device_1,2.81,2017-07-15 16:08:00,16:08:00,Saturday,"[47.560139, -52.752899]"
Device_1,11.02,2017-07-15 16:09:00,16:09:00,Saturday,"[47.564316, -52.738873]"
Device_1,9.53,2017-07-15 16:09:00,16:09:00,Saturday,"[47.563783, -52.739213]"
Device_1,7.23,2017-07-15 16:09:00,16:09:00,Saturday,"[47.56337, -52.73964399999999]"
Device_1,10.2,2017-07-15 16:09:00,16:09:00,Saturday,"[47.563386, -52.740053]"
Device_1,13.66,2017-07-15 16:09:00,16:09:00,Saturday,"[47.56317, -52.740832]"
Device_1,14.01,2017-07-15 16:09:00,16:09:00,Saturday,"[47.562892, -52.741826]"
Device_1,14.46,2017-07-15 16:09:00,16:09:00,Saturday,"[47.562688, -52.74251999999999]"
Device_1,14.43,2017-07-15 16:09:00,16:09:00,Saturday,"[47.562466, -52.743233999999994]"
Device_1,13.87,2017-07-15 16:09:00,16:09:00,Saturday,"[47.562107, -52.744222]"
Device_1,13.79,2017-07-15 16:09:00,16:09:00,Saturday,"[47.561694, -52.74515]"
Device_1,13.22,2017-07-15 16:09:00,16:09:00,Saturday,"[47.561285999999996, -52.746041000000005]"
Device_1,4.12,2017-07-15 16:10:00,16:10:00,Saturday,"[47.568621, -52.734089000000004]"
Device_1,10.28,2017-07-15 16:10:00,16:10:00,Saturday,"[47.568434, -52.734331000000005]"
Device_1,12.78,2017-07-15 16:10:00,16:10:00,Saturday,"[47.568012, -52.734813]"
Device_1,12.87,2017-07-15 16:10:00,16:10:00,Saturday,"[47.567642, -52.735243999999994]"
Device_1,12.86,2017-07-15 16:10:00,16:10:00,Saturday,"[47.567174, -52.735727000000004]"
Device_1,12.82,2017-07-15 16:10:00,16:10:00,Saturday,"[47.566672, -52.736309999999996]"
Device_1,12.74,2017-07-15 16:10:00,16:10:00,Saturday,"[47.566237, -52.736813]"
Device_1,11.3,2017-07-15 16:10:00,16:10:00,Saturday,"[47.565837, -52.737223]"
Device_1,11.5,2017-07-15 16:10:00,16:10:00,Saturday,"[47.56535, -52.737798]"
Device_1,11.35,2017-07-15 16:10:00,16:10:00,Saturday,"[47.564832, -52.738369999999996]"
Device_1,12.87,2017-07-15 16:11:00,16:11:00,Saturday,"[47.572067, -52.728156000000006]"
Device_1,12.37,2017-07-15 16:11:00,16:11:00,Saturday,"[47.571653000000005, -52.728961]"
Device_1,12.92,2017-07-15 16:11:00,16:11:00,Saturday,"[47.571179, -52.729881000000006]"
Device_1,12.28,2017-07-15 16:11:00,16:11:00,Saturday,"[47.570838, -52.730527]"
Device_1,11.39,2017-07-15 16:11:00,16:11:00,Saturday,"[47.570504, -52.731159999999996]"
Device_1,12.66,2017-07-15 16:11:00,16:11:00,Saturday,"[47.570111, -52.73194]"
